name,brand,model,price,currency,old_price,discount,rating,reviews,url,source_site,scraped_at
"Apple iPhone 15 128 GB (Rose) Pink Dynamic Island - Retina XDR OLED 6.1"" 6GB RAM - New",apple,Iphone 15,7999.0,Dhs,10999.0,27%,,,https://www.jumia.ma/apple-iphone-15-128-gb-rose-pink-dynamic-island-retina-xdr-oled-6.1-6gb-ram-new-64508495.html,jumia_ma,2026-04-24T14:51:14.622167
"Apple iPhone 16e 128 Go Black 8 Go RAM 48 Mpx 6.1 Puce A18 iOS Bouton Action Ecran Super Retina XDR OLED 6.1"" 1170 x 2532 5G",apple,Iphone 16,5350.0,Dhs,8899.0,40%,,,https://www.jumia.ma/apple-iphone-16e-128-go-black-8-go-ram-48-mpx-6.1-puce-a18-ios-bouton-action-ecran-super-retina-xdr-oled-6.1-1170-x-2532-5g-66593452.html,jumia_ma,2026-04-24T14:51:14.623314
Apple iPhone 17 Pro Max / 256GB / Bleu Intense / Smartphone 5G-LTE IP68 Dual SIM - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.9-inch 1320 x 2868 - NFC/Bluetooth 6 - iOS 26 Neuf,apple,Unknown,15800.0,Dhs,18899.0,16%,,,https://www.jumia.ma/apple-iphone-17-pro-max-256gb-bleu-intense-smartphone-5g-lte-ip68-dual-sim-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.9-inch-1320-x-2868-nfcbluetooth-6-ios-26-neuf-67400696.html,jumia_ma,2026-04-24T14:51:14.624027
"Apple iPhone 16 Pro Max 512GB Titane Noir 6,9"" Contrôle de Camera A18 Pro 8GB RAM iOS 18",apple,Iphone 16 Pro Max,14975.0,Dhs,19999.0,25%,,,https://www.jumia.ma/apple-iphone-16-pro-max-512gb-titane-noir-69-controle-de-camera-a18-pro-8gb-ram-ios-18-65993192.html,jumia_ma,2026-04-24T14:51:14.624764
Apple iPhone 17 Pro 256GB - Bleu Intense - Smartphone 5G-LTE IP68 - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.3 pouces 1206 x 2622 - NFC/Bluetooth 6 - iOS 26 Neuf,apple,Unknown,15200.0,Dhs,16999.0,11%,,,https://www.jumia.ma/apple-iphone-17-pro-256gb-bleu-intense-smartphone-5g-lte-ip68-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.3-pouces-1206-x-2622-nfcbluetooth-6-ios-26-neuf-67400657.html,jumia_ma,2026-04-24T14:51:14.625467
Apple iPhone 17 Pro Max / 512 Go / Argent / Smartphone 5G-LTE IP68 Dual SIM - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.9 pouces 1320 x 2868 - NFC/Bluetooth 6 - iOS 26 Neuf,apple,Unknown,19275.0,Dhs,21499.0,10%,,,https://www.jumia.ma/apple-iphone-17-pro-max-512-go-argent-smartphone-5g-lte-ip68-dual-sim-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.9-pouces-1320-x-2868-nfcbluetooth-6-ios-26-neuf-67403059.html,jumia_ma,2026-04-24T14:51:14.626635
"Apple iPhone 17 Pro 256 Go 6,3"" 12 Go RAM Puce A19 Pro Argent iOS",apple,Unknown,14675.0,Dhs,19999.0,27%,,,https://www.jumia.ma/apple-iphone-17-pro-256-go-63-12-go-ram-puce-a19-pro-argent-ios-67234007.html,jumia_ma,2026-04-24T14:51:14.627914
Apple iPhone 17 Pro 512 GB - Bleu Intense - Smartphone 5G-LTE IP68 - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.3 pouces 1206 x 2622 - NFC/Bluetooth 6 - iOS 26 Neuf,apple,Unknown,16549.0,Dhs,18899.0,12%,,,https://www.jumia.ma/apple-iphone-17-pro-512-gb-bleu-intense-smartphone-5g-lte-ip68-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.3-pouces-1206-x-2622-nfcbluetooth-6-ios-26-neuf-67405503.html,jumia_ma,2026-04-24T14:51:14.631013
Apple iPhone 11 6.1 pouces 64Go 6GO Ram iOS 12Mpixels Red Edition  Reconditionné  Grade B,apple,Unknown,2799.0,Dhs,4999.0,44%,,,https://www.jumia.ma/apple-iphone-11-6.1-pouces-64go-6go-ram-ios-12mpixels-red-edition-reconditionne-grade-b-65272904.html,jumia_ma,2026-04-24T14:51:14.634000
Samsung Galaxy S23 Ultra Crème 12 Go  256 Go -  Reconditionné,samsung,S23 Ultra,6850.0,Dhs,8799.0,22%,,,https://www.jumia.ma/samsung-galaxy-s23-ultra-creme-12-go-256-go-reconditionne-67628299.html,jumia_ma,2026-04-24T14:51:19.118677
Samsung A17 5G 8-256G Grey - 2 ans de Garantie,samsung,Unknown,2399.0,Dhs,2879.0,17%,,,https://www.jumia.ma/samsung-a17-5g-8-256g-grey-2-ans-de-garantie-67496938.html,jumia_ma,2026-04-24T14:51:19.119281
Samsung Galaxy S23 Normal - 6.1-inch - Violet - 8 GB  256 GB -  Reconditionné,samsung,S23,4250.0,Dhs,5899.0,28%,,,https://www.jumia.ma/samsung-galaxy-s23-normal-6.1-inch-violet-8-gb-256-gb-reconditionne-67525607.html,jumia_ma,2026-04-24T14:51:19.119866
Samsung Galaxy A17 Gris 4+128Go,samsung,Unknown,1549.0,Dhs,1990.0,22%,5,1,https://www.jumia.ma/samsung-galaxy-a17-gris-4128go-67378527.html,jumia_ma,2026-04-24T14:51:19.120556
Samsung Galaxy S24 Ultra 5G 12GB  512GB Bleu (Titanium Blue) -  Reconditionné,samsung,S24 Ultra,8200.0,Dhs,9599.0,15%,,,https://www.jumia.ma/samsung-galaxy-s24-ultra-5g-12gb-512gb-bleu-titanium-blue-reconditionne-67672182.html,jumia_ma,2026-04-24T14:51:19.121154
"Samsung Galaxy A26 5G - 6.7"" (256 Go - 8 Go) Amoled 120 Hz - 5000mAh/25W + Adaptateur 25W - Noir",samsung,Unknown,3260.0,Dhs,3299.0,1%,5,2,https://www.jumia.ma/samsung-galaxy-a26-5g-6.7-256-go-8-go-amoled-120-hz-5000mah25w-adaptateur-25w-noir-67425285.html,jumia_ma,2026-04-24T14:51:19.121881
"Samsung Galaxy A17 6,7""- 4 Go + 128 Go – Noir - 2 ans de garantie",samsung,Unknown,1799.0,Dhs,1929.0,7%,5,2,https://www.jumia.ma/samsung-galaxy-a17-67-4-go-128-go-noir-2-ans-de-garantie-67237232.html,jumia_ma,2026-04-24T14:51:19.122665
"Samsung Galaxy S22 Black ( Noir ) 6.1"" 8Go 256Go Dual Sim - Reconditionné",samsung,S22,3400.0,Dhs,6299.0,46%,,,https://www.jumia.ma/samsung-galaxy-s22-black-noir-6.1-8go-256go-dual-sim-reconditionne-61997350.html,jumia_ma,2026-04-24T14:51:19.123272
Samsung A17 5G  4-128G Bleu - 2 ans de Garantie,samsung,Unknown,1799.0,Dhs,2159.0,17%,5,1,https://www.jumia.ma/samsung-a17-5g-4-128g-bleu-2-ans-de-garantie-67496934.html,jumia_ma,2026-04-24T14:51:19.123953
Samsung Smartphone Galaxy A16 4G Dual Sim Ram 4GB  - 128 GB  50Mp- Black,samsung,Unknown,1589.0,Dhs,1799.0,12%,,,https://www.jumia.ma/samsung-smartphone-galaxy-a16-4g-dual-sim-ram-4gb-128-gb-50mp-black-67182721.html,jumia_ma,2026-04-24T14:51:19.124625
Samsung A17 5G 8-256G  Noir - 2 ans de Garantie,samsung,Unknown,2399.0,Dhs,2879.0,17%,,,https://www.jumia.ma/samsung-a17-5g-8-256g-noir-2-ans-de-garantie-67496936.html,jumia_ma,2026-04-24T14:51:19.125207
"Samsung Galaxy A26 5G  6.7"" (8GB RAM + 256GB ROM) - 50 Mpx +Rose-Chargeur Rapide 25W Inclus",samsung,Unknown,2790.0,Dhs,3390.0,18%,1,1,https://www.jumia.ma/samsung-galaxy-a26-5g-6.7-8gb-ram-256gb-rom-50-mpx-rose-chargeur-rapide-25w-inclus-67128122.html,jumia_ma,2026-04-24T14:51:19.125885
Samsung Galaxy A17 8 Go+ 256 Go – Gris,samsung,Unknown,2666.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-8-go-256-go-gris-67335789.html,jumia_ma,2026-04-24T14:51:19.126362
Samsung Smartphone Galaxy A16 4G Dual Sim Ram 4GB  - 128 GB  50Mp- Grey,samsung,Unknown,1588.0,Dhs,1799.0,12%,,,https://www.jumia.ma/samsung-smartphone-galaxy-a16-4g-dual-sim-ram-4gb-128-gb-50mp-grey-67203866.html,jumia_ma,2026-04-24T14:51:19.126981
"Samsung Galaxy A07, 4+128 Go Violet",samsung,A07,1329.0,Dhs,1490.0,11%,,,https://www.jumia.ma/samsung-galaxy-a07-4128-go-violet-67378539.html,jumia_ma,2026-04-24T14:51:19.127568
"Samsung Galaxy A07 – 6.7"" – 128 Go – 4 Go RAM – Helio G99 – 5000 mAh/25W – 50MP – Light Violet",samsung,A07,1299.0,Dhs,1399.0,7%,,,https://www.jumia.ma/samsung-galaxy-a07-6.7-128-go-4-go-ram-helio-g99-5000-mah25w-50mp-light-violet-67417171.html,jumia_ma,2026-04-24T14:51:19.128116
Samsung Galaxy S23 Ultra Vert 12 Go / 256 Go AMOLED 120 Hz - Remis à neuf,samsung,S23 Ultra,6850.0,Dhs,8599.0,20%,,,https://www.jumia.ma/samsung-galaxy-s23-ultra-vert-12-go-256-go-amoled-120-hz-remis-a-neuf-67628209.html,jumia_ma,2026-04-24T14:51:19.128719
Samsung Galaxy S25 Ultra Titanium Black 12GB / 1TB 6.9-inch - Remis à Neuf,samsung,S25 Ultra,10850.0,Dhs,12599.0,14%,,,https://www.jumia.ma/samsung-galaxy-s25-ultra-titanium-black-12gb-1tb-6.9-inch-remis-a-neuf-67768330.html,jumia_ma,2026-04-24T14:51:19.129244
"Samsung Galaxy A17 5G 6.7"" (128 Go - 4 Go) Amoled 90Hz - Exynos 1300 - 5000mAh/25W + Adaptateur 25W - Black",samsung,Unknown,2599.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-5g-6.7-128-go-4-go-amoled-90hz-exynos-1300-5000mah25w-adaptateur-25w-black-67523459.html,jumia_ma,2026-04-24T14:51:19.129875
"Samsung Smartphone Galaxy S24FE Dual Sim 6,7""  Ram 8GB stockage 256 GB-Graphite",samsung,S24,5999.0,Dhs,8999.0,33%,,,https://www.jumia.ma/samsung-smartphone-galaxy-s24fe-dual-sim-67-ram-8gb-stockage-256-gb-graphite-67246327.html,jumia_ma,2026-04-24T14:51:19.130729
"Samsung Galaxy A07 – 6.7"" – 64 Go – 4 Go RAM – Helio G99 – 5000 mAh/25W – 50MP + Adapter – Noir",samsung,A07,1129.0,Dhs,1299.0,13%,,,https://www.jumia.ma/samsung-galaxy-a07-6.7-64-go-4-go-ram-helio-g99-5000-mah25w-50mp-adapter-noir-67414352.html,jumia_ma,2026-04-24T14:51:19.131349
Samsung Galaxy A36 5G - 6.7'' - (8GB - 256 GB)  -50MP+12MP+5MP+/32MP -Noir+ Adapteur Rapide 25W Inclus,samsung,Unknown,3590.0,Dhs,4690.0,23%,4,1,https://www.jumia.ma/samsung-galaxy-a36-5g-6.7-8gb-256-gb-50mp12mp5mp32mp-noir-adapteur-rapide-25w-inclus-66902182.html,jumia_ma,2026-04-24T14:51:19.132037
Samsung Smartphone Galaxy A16 4G Dual Sim 8GB  - 256 GB  50Mp- Black,samsung,Unknown,2198.0,Dhs,2599.0,15%,,,https://www.jumia.ma/samsung-smartphone-galaxy-a16-4g-dual-sim-8gb-256-gb-50mp-black-67068978.html,jumia_ma,2026-04-24T14:51:19.132572
"Samsung Smartphone Galaxy A07 - 6,7"" -Stockage 64 GB - 4Go RAM 50MP Garantie 1 an societe-Black",samsung,A07,1149.0,Dhs,1399.0,18%,,,https://www.jumia.ma/samsung-smartphone-galaxy-a07-67-stockage-64-gb-4go-ram-50mp-garantie-1-an-societe-black-67496364.html,jumia_ma,2026-04-24T14:51:19.133120
"Samsung Galaxy A36 - 6.7"" – 8GB + 256GB – Awesome Black",samsung,Unknown,4990.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a36-6.7-8gb-256gb-awesome-black-66392311.html,jumia_ma,2026-04-24T14:51:19.133571
"Samsung Galaxy A16 6.7"" 4G LTE (4GB RAM + 128GB ROM) - 50 Mpx -  Silver",samsung,Unknown,1550.0,Dhs,1890.0,18%,1,1,https://www.jumia.ma/samsung-galaxy-a16-6.7-4g-lte-4gb-ram-128gb-rom-50-mpx-silver-66419574.html,jumia_ma,2026-04-24T14:51:19.134232
"Samsung Galaxy A36 - 6.7"" – 8GB + 256GB – Awesome Lavender",samsung,Unknown,4990.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a36-6.7-8gb-256gb-awesome-lavender-66392776.html,jumia_ma,2026-04-24T14:51:19.134727
Samsung Galaxy A3 – 4G – 16 Go ROM – Android 4.4 – Or,samsung,Unknown,2749.0,Dhs,,,5,1,https://www.jumia.ma/galaxy-a3-4g-16-go-android-4.4-or-samsung-mpg1965.html,jumia_ma,2026-04-24T14:51:19.135225
"Samsung Galaxy A06 6.7"" 4G LTE (4GB RAM + 128 GB ROM) capteur d’empreinte  - 50 Mpx+Adapteur - NOIR",samsung,A06,1290.0,Dhs,1490.0,13%,,,https://www.jumia.ma/samsung-galaxy-a06-6.7-4g-lte-4gb-ram-128-gb-rom-capteur-dempreinte-50-mpxadapteur-noir-66358834.html,jumia_ma,2026-04-24T14:51:19.135713
Samsung Galaxy S26 Ultra – 12GB RAM / 512GB - Mauve / Cobalt Violet - Reconditionné,samsung,Unknown,12875.0,Dhs,13375.0,4%,,,https://www.jumia.ma/samsung-galaxy-s26-ultra-12gb-ram-512gb-mauve-cobalt-violet-reconditionne-67763536.html,jumia_ma,2026-04-24T14:51:19.136174
Samsung Galaxy A17 4 Go + 128 Go – Bleu - 2 ans de garantie,samsung,Unknown,1799.0,Dhs,1929.0,7%,,,https://www.jumia.ma/samsung-galaxy-a17-4-go-128-go-bleu-2-ans-de-garantie-67237230.html,jumia_ma,2026-04-24T14:51:19.136706
"Samsung Galaxy A17 – Smartphone 4G – 8 Go RAM + 256 Go ROM – Écran Super AMOLED 6,5"" – Batterie 5000 mAh – Double SIM",samsung,Unknown,3139.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-smartphone-4g-8-go-ram-256-go-rom-ecran-super-amoled-65-batterie-5000-mah-double-sim-67284854.html,jumia_ma,2026-04-24T14:51:19.137145
Samsung Galaxy A07 4+128 Go noir,samsung,A07,1329.0,Dhs,1490.0,11%,,,https://www.jumia.ma/samsung-galaxy-a07-4128-go-noir-67378531.html,jumia_ma,2026-04-24T14:51:19.137686
Samsung Galaxy A07 4+128 Go Vert,samsung,A07,1329.0,Dhs,1499.0,11%,5,1,https://www.jumia.ma/samsung-galaxy-a07-4128-go-vert-67378537.html,jumia_ma,2026-04-24T14:51:19.138287
"Samsung A16 6.7"" (128 Go - 4 Go) Amoled 90Hz - Helio G99 - 5000mAh/25W - Light Green",samsung,Unknown,1449.0,Dhs,1899.0,24%,,,https://www.jumia.ma/samsung-a16-6.7-128-go-4-go-amoled-90hz-helio-g99-5000mah25w-light-green-67305186.html,jumia_ma,2026-04-24T14:51:19.138797
"Samsung Galaxy A17 6.7"" 4G (4GB RAM + 128 GB ROM) - 50 Mpx + Adapteur - BLEU",samsung,Unknown,1690.0,Dhs,1990.0,15%,,,https://www.jumia.ma/samsung-galaxy-a17-6.7-4g-4gb-ram-128-gb-rom-50-mpx-adapteur-bleu-67410386.html,jumia_ma,2026-04-24T14:51:19.139279
"Samsung Galaxy S22 Pink 6.1"" 8Go 256Go Dual Sim - Reconditionné",samsung,S22,3499.0,Dhs,6299.0,44%,2,1,https://www.jumia.ma/samsung-galaxy-s22-pink-6.1-8go-256go-dual-sim-reconditionne-65966085.html,jumia_ma,2026-04-24T14:51:19.139905
"Samsung Galaxy S25+ Silver Shadow 6.7""",samsung,S25+,18606.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-silver-shadow-6.7-66091831.html,jumia_ma,2026-04-24T14:51:19.140315
Samsung Galaxy S24FE - 8GB + 256GB – Graphite,samsung,S24,7999.0,Dhs,,,5,1,https://www.jumia.ma/samsung-galaxy-s24fe-8gb-256gb-graphite-65760371.html,jumia_ma,2026-04-24T14:51:19.140850
"Samsung Galaxy A26 5G  6.7"" (8GB RAM + 256GB ROM) - 50 Mpx +Blanc-Chargeur Rapide 25W Inclus",samsung,Unknown,2780.0,Dhs,3030.0,8%,,,https://www.jumia.ma/samsung-galaxy-a26-5g-6.7-8gb-ram-256gb-rom-50-mpx-blanc-chargeur-rapide-25w-inclus-67624572.html,jumia_ma,2026-04-24T14:51:19.141309
Apple iPhone 17 Pro 256GB - Argent - Smartphone 5G-LTE IP68 - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.3 pouces 1206 x 2622 - NFC/Bluetooth 6 - iOS 26 Neuf,apple,Unknown,15200.0,Dhs,16999.0,11%,5,1,https://www.jumia.ma/apple-iphone-17-pro-256gb-argent-smartphone-5g-lte-ip68-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.3-pouces-1206-x-2622-nfcbluetooth-6-ios-26-neuf-67400505.html,jumia_ma,2026-04-24T14:51:22.989939
"Apple iPhone 12 Pro 256Go , 6Gb RAM  Reconditionné  Garantie 6 mois, graphite bleu",apple,Unknown,13999.0,Dhs,,,,,https://www.jumia.ma/apple-iphone-12-pro-256go-6gb-ram-reconditionne-garantie-6-mois-graphite-bleu-65183605.html,jumia_ma,2026-04-24T14:51:22.990595
"Apple iPhone 15 Pro Max – 6.7"" – 256 Go – Black – Écran OLED – 8 Go RAM – Remis à neuf",apple,Iphone 15 Pro Max,9399.0,Dhs,14899.0,37%,,,https://www.jumia.ma/apple-iphone-15-pro-max-6.7-256-go-black-ecran-oled-8-go-ram-remis-a-neuf-65175219.html,jumia_ma,2026-04-24T14:51:22.991363
"Apple iPhone 17 Pro Max 512 Go 6,9"" 12 Go RAM Puce A19 Pro Bleu Intense iOS",apple,Unknown,19175.0,Dhs,25499.0,25%,,,https://www.jumia.ma/apple-iphone-17-pro-max-512-go-69-12-go-ram-puce-a19-pro-bleu-intense-ios-67246848.html,jumia_ma,2026-04-24T14:51:22.992062
Apple iPhone 15 Pro -  6.1-inch - 256 Go - 8 Go - A17 Pro - Titane Bleu -  Reconditionné,apple,Iphone 15 Pro,7975.0,Dhs,9175.0,13%,,,https://www.jumia.ma/apple-iphone-15-pro-6.1-inch-256-go-8-go-a17-pro-titane-bleu-reconditionne-67705938.html,jumia_ma,2026-04-24T14:51:22.992561
"Apple iPhone 17 Pro 512 Go 6,3"" 12 Go RAM Puce A19 Pro Orange Cosmique iOS",apple,Unknown,16975.0,Dhs,23499.0,28%,,,https://www.jumia.ma/apple-iphone-17-pro-512-go-63-12-go-ram-puce-a19-pro-orange-cosmique-ios-67236507.html,jumia_ma,2026-04-24T14:51:22.993020
"Apple iPhone 16 – 6,1"" – 128 Go – 8 Go RAM – Sarcelle",apple,Iphone 16,8975.0,Dhs,11999.0,25%,,,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-sarcelle-65767707.html,jumia_ma,2026-04-24T14:51:22.993503
Apple iPhone 16 Plus - 128 GB - vert sarcelle - 6.7-inch - Remis à Neuf,apple,Iphone 16 Plus,7250.0,Dhs,8975.0,19%,,,https://www.jumia.ma/apple-iphone-16-plus-128-gb-vert-sarcelle-6.7-inch-remis-a-neuf-67763209.html,jumia_ma,2026-04-24T14:51:22.994479
"Apple iPhone 16 – 6,1"" – 128 Go – 8 Go RAM – Blanc",apple,Iphone 16,8975.0,Dhs,11999.0,25%,,,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-blanc-65767721.html,jumia_ma,2026-04-24T14:51:22.999289
"Apple iPhone Air 256 Go 6,5"" 12 Go RAM Puce A19 Pro eSIM Noir Sidéral Titane iOS",apple,Unknown,10675.0,Dhs,14999.0,29%,5,1,https://www.jumia.ma/apple-iphone-air-256-go-65-12-go-ram-puce-a19-pro-esim-noir-sideral-titane-ios-67365634.html,jumia_ma,2026-04-24T14:51:23.001141
"Apple iPhone 17 256 Go 8 Go RAM 6,3"" Puce A19 Noir iOS 48 Mpx",apple,Unknown,10175.0,Dhs,11999.0,15%,,,https://www.jumia.ma/apple-iphone-17-256-go-8-go-ram-63-puce-a19-noir-ios-48-mpx-67559404.html,jumia_ma,2026-04-24T14:51:23.003438
Apple iPhone 16 Pro Max 512 Go Desert Titanium eSIM Neuf,apple,Iphone 16 Pro Max,12499.0,Dhs,13199.0,5%,,,https://www.jumia.ma/apple-iphone-16-pro-max-512-go-desert-titanium-esim-neuf-67755703.html,jumia_ma,2026-04-24T14:51:23.004316
"Apple iPhone 14 Plus Noir (128 Go, 6 Go Ram) Midnight 6,7"" A15 IOS Reconditionné",apple,A15,5499.0,Dhs,7199.0,24%,,,https://www.jumia.ma/apple-iphone-14-plus-noir-128-go-6-go-ram-midnight-67-a15-ios-reconditionne-65321869.html,jumia_ma,2026-04-24T14:51:23.005469
"Apple iPhone 17 Pro 512 Go 6,3"" 12 Go RAM Puce A19 Pro Argent iOS",apple,Unknown,16975.0,Dhs,23499.0,28%,,,https://www.jumia.ma/apple-iphone-17-pro-512-go-63-12-go-ram-puce-a19-pro-argent-ios-67246856.html,jumia_ma,2026-04-24T14:51:23.006383
"Apple iPhone 16 Plus – 6,7"" – 128 Go – 8 Go RAM – Rose",apple,Iphone 16 Plus,10975.0,Dhs,12999.0,16%,5,1,https://www.jumia.ma/apple-iphone-16-plus-67-128-go-8-go-ram-rose-65780011.html,jumia_ma,2026-04-24T14:51:23.007485
Apple iPhone Air - 256 Go - Or clair - 6.5 pouces - iOS 26 - Neuf,apple,Unknown,11355.0,Dhs,13499.0,16%,,,https://www.jumia.ma/apple-iphone-air-256-go-or-clair-6.5-pouces-ios-26-neuf-67434781.html,jumia_ma,2026-04-24T14:51:23.008233
Apple iPhone 16 Pro Max - 6.9-inch - 8GB RAM 256GB - Titane Naturel - Remis à Neuf,apple,Iphone 16 Pro Max,10800.0,Dhs,13700.0,21%,,,https://www.jumia.ma/apple-iphone-16-pro-max-6.9-inch-8gb-ram-256gb-titane-naturel-remis-a-neuf-67058219.html,jumia_ma,2026-04-24T14:51:23.008770
"Apple iPhone 17 256 Go 8 Go RAM 6,3"" Puce A19 Couleur Brume iOS 48 Mpx",apple,Unknown,10175.0,Dhs,11999.0,15%,,,https://www.jumia.ma/apple-iphone-17-256-go-8-go-ram-63-puce-a19-couleur-brume-ios-48-mpx-67559446.html,jumia_ma,2026-04-24T14:51:23.009242
"Apple iPhone 17 256 Go 8 Go RAM 6,3"" Puce A19 Couleur Sauge iOS 48 Mpx",apple,Unknown,10975.0,Dhs,11999.0,9%,,,https://www.jumia.ma/apple-iphone-17-256-go-8-go-ram-63-puce-a19-couleur-sauge-ios-48-mpx-67559459.html,jumia_ma,2026-04-24T14:51:23.009812
